stn,year,mmddhh,ta,td,hm,ws,rn,re,ww,si,ss,sn,mm,dd,hh
b,G,11605,-3.4,-8.0,70.8,1.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,16,5
b,G,11606,-3.6,-8.1,71.1,2.0,0.0,1.0,S,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,16,6
b,G,11607,-4.0,-9.5,65.2,2.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,16,7
b,G,11608,-4.9,-10.5,64.7,1.9,0.0,0.0,C,0.0,0.0,1.9260364842454392,1,16,8
b,G,11609,-4.5,-10.3,64.0,1.8,0.0,0.0,C,0.35,0.5,1.9260364842454392,1,16,9
b,G,11610,-3.7,-10.5,59.5,2.3,0.0,0.0,C,0.75,0.6,1.9260364842454392,1,16,10
b,G,11611,-2.9,-10.7,54.8,2.0,0.0,0.0,C,1.39,0.7,1.9260364842454392,1,16,11
b,G,11612,-1.8,-11.9,46.0,2.3,0.0,0.0,C,1.93,1.0,1.9260364842454392,1,16,12
b,G,11613,-0.5,-12.4,40.2,2.5,0.0,0.0,C,2.1,1.0,1.9260364842454392,1,16,13
b,G,11614,0.2,-12.7,37.3,2.8,0.0,0.0,C,2.01,1.0,1.9260364842454392,1,16,14
b,G,11615,0.7,-12.7,36.0,2.9,0.0,0.0,C,1.73,1.0,1.9260364842454392,1,16,15
b,G,11616,0.8,-12.6,36.2,2.5,0.0,0.0,C,1.23,1.0,1.9260364842454392,1,16,16
b,G,11617,-0.1,-12.5,38.7,2.7,0.0,0.0,C,0.56,0.9,1.9260364842454392,1,16,17
b,G,11618,-1.5,-11.8,45.5,2.4,0.0,0.0,C,0.05,0.0,1.9260364842454392,1,16,18
b,G,11619,-2.7,-10.6,54.4,2.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,16,19
b,G,11620,-3.6,-10.7,57.8,1.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,16,20
b,G,11621,-4.3,-10.3,62.8,2.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,16,21
b,G,11622,-5.0,-10.2,66.7,2.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,16,22
b,G,11623,-5.7,-10.6,68.4,1.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,16,23
b,G,11700,-6.2,-10.5,71.1,1.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,0
b,G,11701,-6.7,-10.5,74.3,1.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,1
b,G,11702,-6.5,-10.6,73.0,0.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,2
b,G,11703,-6.2,-11.4,66.5,0.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,3
b,G,11704,-6.3,-11.5,66.7,0.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,4
b,G,11705,-5.9,-10.7,68.9,1.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,5
b,G,11706,-5.8,-10.2,71.2,0.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,6
b,G,11707,-6.0,-10.4,70.6,0.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,7
b,G,11708,-5.9,-10.3,71.1,0.8,0.0,0.0,C,0.0,0.0,1.9260364842454392,1,17,8
b,G,11709,-5.1,-11.4,61.1,1.0,0.0,0.0,C,0.22,0.0,1.9260364842454392,1,17,9
b,G,11710,-4.1,-12.3,53.1,0.8,0.0,0.0,C,0.58,0.0,1.9260364842454392,1,17,10
b,G,11711,-2.4,-12.9,44.5,0.9,0.0,0.0,C,1.33,0.8,1.9260364842454392,1,17,11
b,G,11712,-0.9,-13.7,37.2,1.4,0.0,0.0,C,1.4,0.8,1.9260364842454392,1,17,12
b,G,11713,0.4,-13.9,33.4,1.7,0.0,0.0,C,1.8,1.0,1.9260364842454392,1,17,13
b,G,11714,1.7,-13.5,31.3,1.7,0.0,0.0,C,1.99,1.0,1.9260364842454392,1,17,14
b,G,11715,2.3,-12.2,33.2,3.0,0.0,0.0,C,1.66,1.0,1.9260364842454392,1,17,15
b,G,11716,2.2,-11.1,36.7,2.9,0.0,0.0,C,1.0,0.9,1.9260364842454392,1,17,16
b,G,11717,1.7,-10.6,39.6,2.2,0.0,0.0,C,0.46,0.6,1.9260364842454392,1,17,17
b,G,11718,0.6,-10.8,42.2,1.3,0.0,0.0,C,0.04,0.0,1.9260364842454392,1,17,18
b,G,11719,-0.6,-10.3,47.8,1.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,19
b,G,11720,-1.1,-9.4,53.5,1.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,20
b,G,11721,-1.4,-8.6,57.9,1.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,21
b,G,11722,-1.8,-8.2,61.6,0.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,22
b,G,11723,-2.2,-7.7,65.9,0.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,17,23
b,G,11800,-2.4,-7.7,67.2,1.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,18,0
b,G,11801,-2.6,-7.2,70.3,1.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,18,1
b,G,11802,-2.6,-7.2,70.6,0.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,18,2
b,G,11803,-2.7,-7.0,72.4,0.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,18,3
b,G,11804,-2.3,-6.6,72.2,0.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,18,4
b,G,11805,-1.8,-6.2,71.7,1.2,0.0,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,18,5
b,G,11806,-1.9,-5.4,77.0,0.5,0.0,1.0,R,0.9012940401712215,0.5792229173526506,0.1,1,18,6
b,G,11807,-2.0,-4.9,80.5,0.7,0.0,0.0,G,0.9012940401712215,0.5792229173526506,0.1,1,18,7
b,G,11808,-2.6,-5.0,83.7,0.8,0.0,0.0,C,0.0,0.0,0.1,1,18,8
b,G,11809,-2.3,-4.7,83.8,0.8,0.0,0.0,C,0.24,0.0,0.1,1,18,9
b,G,11810,-1.0,-4.3,78.2,0.4,0.0,0.0,C,0.56,0.4,1.9260364842454392,1,18,10
b,G,11811,0.9,-4.1,69.1,0.3,0.0,0.0,C,1.19,1.0,1.9260364842454392,1,18,11
b,G,11812,2.4,-6.9,50.5,1.8,0.0,0.0,C,1.61,0.7,1.9260364842454392,1,18,12
b,G,11813,3.1,-8.6,42.0,2.7,0.0,0.0,C,1.82,0.9,1.9260364842454392,1,18,13
b,G,11814,3.0,-7.9,44.5,2.8,0.0,0.0,C,1.05,0.3,1.9260364842454392,1,18,14
b,G,11815,2.7,-7.3,47.9,3.3,0.0,0.0,C,0.58,0.0,1.9260364842454392,1,18,15
b,G,11816,2.6,-7.0,49.3,2.6,0.0,0.0,C,0.61,0.2,1.9260364842454392,1,18,16
b,G,11817,2.7,-8.1,44.7,2.7,0.0,0.0,C,0.58,0.8,1.9260364842454392,1,18,17
b,G,11818,1.1,-8.4,49.1,2.5,0.0,0.0,C,0.06,0.0,1.9260364842454392,1,18,18
b,G,11819,-0.2,-9.5,49.8,2.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,18,19
b,G,11820,-1.5,-11.2,47.7,1.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,18,20
b,G,11821,-2.1,-11.5,48.7,0.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,18,21
b,G,11822,-2.4,-11.1,51.3,0.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,18,22
b,G,11823,-2.7,-10.8,53.9,0.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,18,23
b,G,11900,-3.4,-10.3,58.7,0.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,0
b,G,11901,-3.8,-10.3,60.9,0.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,1
b,G,11902,-4.5,-10.0,65.3,1.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,2
b,G,11903,-4.8,-10.4,64.8,0.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,3
b,G,11904,-4.8,-9.8,67.7,0.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,4
b,G,11905,-4.4,-9.5,67.4,0.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,5
b,G,11906,-4.1,-9.2,67.7,0.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,6
b,G,11907,-4.5,-8.9,71.6,0.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,7
b,G,11908,-5.0,-8.9,73.8,1.4,0.0,0.0,C,0.01,0.0,1.9260364842454392,1,19,8
b,G,11909,-4.2,-8.6,71.3,0.6,0.0,0.0,C,0.29,0.8,1.9260364842454392,1,19,9
b,G,11910,-1.8,-7.4,65.4,0.5,0.0,0.0,C,0.94,1.0,1.9260364842454392,1,19,10
b,G,11911,0.5,-7.1,56.8,1.2,0.0,0.0,C,1.48,1.0,1.9260364842454392,1,19,11
b,G,11912,2.9,-7.4,46.7,1.7,0.0,0.0,C,1.89,1.0,1.9260364842454392,1,19,12
b,G,11913,3.5,-7.2,45.6,2.8,0.0,0.0,C,1.4,0.3,1.9260364842454392,1,19,13
b,G,11914,5.4,-6.2,43.0,2.2,0.0,0.0,C,2.13,1.0,1.9260364842454392,1,19,14
b,G,11915,5.3,-6.6,42.1,2.9,0.0,0.0,C,1.65,1.0,1.9260364842454392,1,19,15
b,G,11916,5.2,-7.1,40.6,2.7,0.0,0.0,C,1.1,0.8,1.9260364842454392,1,19,16
b,G,11917,4.6,-6.8,43.4,2.6,0.0,0.0,C,0.51,0.8,1.9260364842454392,1,19,17
b,G,11918,3.7,-6.8,46.4,2.1,0.0,0.0,C,0.06,0.0,1.9260364842454392,1,19,18
b,G,11919,2.8,-6.6,50.1,1.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,19
b,G,11920,2.7,-6.8,49.6,2.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,20
b,G,11921,2.2,-6.7,52.1,1.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,21
b,G,11922,1.5,-6.2,56.2,1.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,22
b,G,11923,1.8,-5.9,56.6,1.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,19,23
b,G,12000,2.7,-4.9,57.4,2.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,0
b,G,12001,3.0,-4.2,59.5,2.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,1
b,G,12002,3.3,-1.1,73.1,2.0,0.2,15.0,R,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,2
b,G,12003,2.8,-1.0,75.7,1.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,3
b,G,12004,2.7,-3.7,63.1,3.1,0.0,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,4
b,G,12005,2.2,-4.5,61.3,2.6,0.0,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,5
b,G,12006,1.9,-5.9,56.2,2.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,6
b,G,12007,2.1,-7.6,48.7,3.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,7
b,G,12008,1.6,-8.7,46.2,4.2,0.0,0.0,C,0.01,0.0,1.9260364842454392,1,20,8
b,G,12009,1.3,-9.3,45.4,4.2,0.0,0.0,C,0.26,0.3,1.9260364842454392,1,20,9
b,G,12010,0.8,-8.5,49.8,5.4,0.0,0.0,C,0.75,0.5,1.9260364842454392,1,20,10
b,G,12011,-0.3,-9.8,48.5,5.5,0.0,0.0,C,0.81,0.3,1.9260364842454392,1,20,11
b,G,12012,0.5,-14.3,32.3,5.8,0.0,0.0,C,1.96,1.0,1.9260364842454392,1,20,12
b,G,12013,0.4,-16.6,26.6,5.9,0.0,0.0,C,2.16,1.0,1.9260364842454392,1,20,13
b,G,12014,0.3,-19.1,21.9,5.8,0.0,0.0,C,2.14,1.0,1.9260364842454392,1,20,14
b,G,12015,0.3,-20.3,19.5,5.7,0.0,0.0,C,1.84,1.0,1.9260364842454392,1,20,15
b,G,12016,0.2,-18.9,22.2,4.6,0.0,0.0,F,1.32,1.0,1.9260364842454392,1,20,16
b,G,12017,-0.9,-17.7,26.9,3.8,0.0,0.0,C,0.67,1.0,1.9260364842454392,1,20,17
b,G,12018,-2.4,-18.5,28.0,3.9,0.0,0.0,C,0.05,0.0,1.9260364842454392,1,20,18
b,G,12019,-3.3,-17.7,32.0,3.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,19
b,G,12020,-4.0,-18.6,31.1,2.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,20
b,G,12021,-4.8,-18.3,34.0,1.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,21
b,G,12022,-5.4,-17.1,39.1,0.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,22
b,G,12023,-5.8,-16.6,42.3,0.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,20,23
b,G,12100,-6.4,-15.2,49.4,1.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,0
b,G,12101,-6.6,-14.5,53.4,0.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,1
b,G,12102,-6.9,-14.2,56.0,0.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,2
b,G,12103,-7.1,-14.0,58.1,0.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,3
b,G,12104,-7.5,-13.4,62.8,0.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,4
b,G,12105,-7.9,-13.0,66.8,1.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,5
b,G,12106,-8.2,-12.7,70.0,1.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,6
b,G,12107,-8.2,-12.6,70.7,0.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,7
b,G,12108,-8.6,-12.7,72.5,1.1,0.0,0.0,C,0.01,0.1,1.9260364842454392,1,21,8
b,G,12109,-7.6,-12.5,68.2,0.5,0.0,0.0,C,0.41,1.0,1.9260364842454392,1,21,9
b,G,12110,-4.8,-11.8,58.2,0.6,0.0,0.0,C,1.05,1.0,1.9260364842454392,1,21,10
b,G,12111,-3.2,-12.0,50.7,1.1,0.0,0.0,C,1.62,1.0,1.9260364842454392,1,21,11
b,G,12112,-1.2,-13.1,39.9,1.7,0.0,0.0,C,2.02,1.0,1.9260364842454392,1,21,12
b,G,12113,0.3,-13.9,33.5,2.5,0.0,0.0,C,2.18,1.0,1.9260364842454392,1,21,13
b,G,12114,1.6,-15.6,26.8,2.3,0.0,0.0,C,2.09,1.0,1.9260364842454392,1,21,14
b,G,12115,2.3,-14.2,28.5,2.4,0.0,0.0,C,1.78,1.0,1.9260364842454392,1,21,15
b,G,12116,1.9,-13.1,32.0,2.1,0.0,0.0,C,1.29,1.0,1.9260364842454392,1,21,16
b,G,12117,0.8,-12.8,35.4,2.4,0.0,0.0,C,0.63,1.0,1.9260364842454392,1,21,17
b,G,12118,-0.4,-13.0,38.2,2.0,0.0,0.0,C,0.06,0.0,1.9260364842454392,1,21,18
b,G,12119,-1.4,-12.8,41.4,1.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,19
b,G,12120,-1.9,-12.4,44.5,1.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,20
b,G,12121,-2.4,-12.1,47.4,1.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,21
b,G,12122,-3.0,-11.5,51.8,1.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,22
b,G,12123,-2.8,-11.2,52.4,0.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,21,23
b,G,12200,-3.2,-10.8,55.3,1.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,0
b,G,12201,-3.2,-10.5,56.8,0.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,1
b,G,12202,-3.4,-10.2,59.2,1.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,2
b,G,12203,-3.7,-10.1,60.8,1.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,3
b,G,12204,-3.6,-10.0,61.2,1.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,4
b,G,12205,-3.4,-10.3,58.9,1.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,5
b,G,12206,-3.5,-10.5,58.7,0.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,6
b,G,12207,-3.3,-10.4,58.2,0.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,7
b,G,12208,-3.2,-10.2,58.4,0.6,0.0,0.0,C,0.0,0.0,1.9260364842454392,1,22,8
b,G,12209,-2.8,-9.6,59.8,0.2,0.0,0.0,C,0.12,0.0,1.9260364842454392,1,22,9
b,G,12210,-1.7,-9.8,54.0,0.7,0.0,0.0,C,0.36,0.0,1.9260364842454392,1,22,10
b,G,12211,-0.4,-10.8,45.3,1.3,0.0,0.0,C,0.71,0.0,1.9260364842454392,1,22,11
b,G,12212,1.0,-11.0,40.4,1.0,0.0,0.0,C,0.92,0.0,1.9260364842454392,1,22,12
b,G,12213,2.3,-9.4,41.5,0.9,0.0,0.0,C,0.98,0.0,1.9260364842454392,1,22,13
b,G,12214,3.5,-7.1,45.9,1.5,0.0,0.0,C,0.94,0.0,1.9260364842454392,1,22,14
b,G,12215,3.7,-5.2,52.1,1.4,0.0,0.0,C,0.58,0.0,1.9260364842454392,1,22,15
b,G,12216,3.7,-6.2,48.4,1.4,0.0,0.0,C,0.36,0.0,1.9260364842454392,1,22,16
b,G,12217,3.7,-5.8,49.8,0.9,0.0,0.0,C,0.22,0.0,1.9260364842454392,1,22,17
b,G,12218,3.0,-5.8,52.1,0.8,0.0,0.0,C,0.06,0.0,1.9260364842454392,1,22,18
b,G,12219,1.9,-4.9,60.4,1.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,19
b,G,12220,0.8,-5.6,61.9,1.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,20
b,G,12221,-0.1,-6.0,64.6,0.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,21
b,G,12222,-0.8,-6.2,67.0,1.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,22
b,G,12223,-1.2,-6.2,68.8,0.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,22,23
b,G,12300,-1.5,-6.2,70.1,0.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,0
b,G,12301,-1.6,-6.0,71.9,1.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,1
b,G,12302,-1.7,-5.9,73.2,1.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,2
b,G,12303,-1.6,-5.6,74.2,0.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,3
b,G,12304,-1.8,-5.5,75.9,0.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,4
b,G,12305,-2.4,-5.8,77.4,0.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,5
b,G,12306,-3.0,-6.0,79.9,0.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,6
b,G,12307,-3.6,-6.2,82.6,2.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,7
b,G,12308,-3.4,-5.6,84.8,1.5,0.0,0.0,C,0.01,0.0,1.9260364842454392,1,23,8
b,G,12309,-2.6,-5.3,81.9,1.1,0.0,0.0,C,0.3,0.5,1.9260364842454392,1,23,9
b,G,12310,-0.3,-4.6,72.8,0.5,0.0,0.0,C,0.9,1.0,1.9260364842454392,1,23,10
b,G,12311,1.7,-4.1,65.2,1.5,0.0,0.0,C,1.44,1.0,1.9260364842454392,1,23,11
b,G,12312,4.4,-4.1,53.9,0.8,0.0,0.0,C,1.8,1.0,1.9260364842454392,1,23,12
b,G,12313,6.3,-3.9,48.1,1.3,0.0,0.0,C,2.0,1.0,1.9260364842454392,1,23,13
b,G,12314,7.4,-4.6,42.6,1.0,0.0,0.0,C,1.92,1.0,1.9260364842454392,1,23,14
b,G,12315,7.7,-5.7,38.1,2.4,0.0,0.0,C,1.44,1.0,1.9260364842454392,1,23,15
b,G,12316,6.6,-4.9,44.0,3.8,0.0,0.0,C,0.69,0.3,1.9260364842454392,1,23,16
b,G,12317,4.5,-4.0,54.1,4.0,0.0,0.0,C,0.3,0.0,1.9260364842454392,1,23,17
b,G,12318,2.9,-4.1,60.2,3.6,0.0,0.0,C,0.05,0.0,1.9260364842454392,1,23,18
b,G,12319,1.6,-4.5,64.2,3.1,0.0,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,19
b,G,12320,0.7,-5.6,62.4,2.4,0.0,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,20
b,G,12321,0.2,-6.9,59.0,2.6,0.0,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,21
b,G,12322,-0.3,-7.5,58.0,4.2,0.0,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,22
b,G,12323,-1.3,-8.8,56.6,3.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,23,23
b,G,12400,-2.4,-10.8,52.4,5.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,0
b,G,12401,-3.5,-13.0,47.7,4.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,1
b,G,12402,-4.4,-15.7,41.3,4.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,2
b,G,12403,-5.4,-15.6,44.8,4.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,3
b,G,12404,-6.4,-14.7,52.1,5.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,4
b,G,12405,-8.0,-16.0,52.7,5.2,0.0,0.0,S,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,5
b,G,12406,-9.4,-16.0,59.3,4.4,0.0,1.0,S,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,6
b,G,12407,-11.0,-17.9,57.0,4.1,0.0,0.0,S,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,7
b,G,12408,-11.6,-19.7,51.1,4.1,0.0,0.0,C,0.01,0.0,1.9260364842454392,1,24,8
b,G,12409,-11.7,-21.5,43.9,4.7,0.0,0.0,C,0.23,0.2,1.9260364842454392,1,24,9
b,G,12410,-10.9,-21.5,41.2,4.8,0.0,0.0,C,0.93,0.8,1.9260364842454392,1,24,10
b,G,12411,-11.4,-19.7,52.0,5.7,0.0,1.0,S,1.07,0.5,1.9260364842454392,1,24,11
b,G,12412,-11.7,-19.5,52.9,4.9,0.0,0.0,S,1.42,0.6,1.9260364842454392,1,24,12
b,G,12413,-10.9,-21.5,41.6,5.6,0.0,0.0,C,1.73,0.8,1.9260364842454392,1,24,13
b,G,12414,-10.1,-22.0,37.1,5.2,0.0,0.0,C,2.03,1.0,1.9260364842454392,1,24,14
b,G,12415,-9.8,-22.2,35.8,5.3,0.0,0.0,C,1.46,0.9,1.9260364842454392,1,24,15
b,G,12416,-9.2,-23.0,31.9,4.7,0.0,0.0,C,1.67,0.9,1.9260364842454392,1,24,16
b,G,12417,-10.7,-22.2,38.1,5.0,0.0,0.0,C,0.6,0.6,1.9260364842454392,1,24,17
b,G,12418,-11.7,-21.8,42.8,4.6,0.0,0.0,C,0.1,0.1,1.9260364842454392,1,24,18
b,G,12419,-12.1,-19.8,52.6,2.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,19
b,G,12420,-12.1,-19.5,54.2,3.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,20
b,G,12421,-12.5,-19.8,54.5,3.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,21
b,G,12422,-12.7,-20.0,54.6,2.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,22
b,G,12423,-13.0,-19.2,59.7,2.9,0.0,0.0,S,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,24,23
b,G,12500,-13.8,-17.7,72.0,2.3,0.0,0.0,S,0.9012940401712215,0.5792229173526506,1.9260364842454392,1,25,0
b,G,12501,-15.0,-19.2,70.4,3.0,0.0,0.0,S,0.9012940401712215,0.5792229173526506,0.1,1,25,1
b,G,12502,-15.9,-21.1,64.0,2.8,0.0,0.0,S,0.9012940401712215,0.5792229173526506,0.1,1,25,2
b,G,12503,-16.3,-22.1,61.0,2.5,0.0,0.0,S,0.9012940401712215,0.5792229173526506,0.1,1,25,3
b,G,12504,-16.6,-22.8,58.7,2.9,0.0,0.0,S,0.9012940401712215,0.5792229173526506,0.1,1,25,4
b,G,12505,-17.2,-23.1,59.8,1.7,0.0,0.0,S,0.9012940401712215,0.5792229173526506,0.1,1,25,5
b,G,12506,-17.6,-23.3,61.3,1.1,0.0,0.0,S,0.9012940401712215,0.5792229173526506,0.1,1,25,6
b,G,12507,-17.6,-23.7,58.7,0.8,0.0,0.0,S,0.9012940401712215,0.5792229173526506,0.1,1,25,7
b,G,12508,-17.3,-24.3,54.6,0.7,0.0,0.0,S,0.02,0.2,1.9260364842454392,1,25,8
b,G,12509,-15.6,-24.0,49.0,0.7,0.0,0.0,C,0.45,1.0,1.9260364842454392,1,25,9
b,G,12510,-13.5,-23.1,44.6,1.0,0.0,0.0,C,1.11,1.0,1.9260364842454392,1,25,10
